2024-08-27 08:41:51,111 INFO    StreamThr :189668 [internal.py:wandb_internal():86] W&B internal server running at pid: 189668, started at: 2024-08-27 08:41:51.106833
2024-08-27 08:41:51,368 DEBUG   HandlerThread:189668 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-169-generic-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-08-27T08:41:51.319491', 'startedAt': '2024-08-27T08:41:51.063719', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'cllm/train_cllm_global.py', 'codePathLocal': 'cllm/train_cllm_global.py', 'codePath': 'cllm/train_cllm_global.py', 'git': {'remote': 'https://github.com/xxxbrem/gist-cllm.git', 'commit': '9f0f85661ab8dabbe6331f09a219c0198b4b373f'}, 'email': 'm2deng@ucsd.edu', 'root': '/workspace/minghang/gist-cllm', 'host': '3fb03820f8fc', 'username': 'root', 'executable': '/workspace/minghang/miniconda3/envs/cllm/bin/python', 'cpu_count': 48, 'cpu_count_logical': 96, 'cpu_freq': {'current': 1092.9669062500002, 'min': 800.0, 'max': 2801.0}, 'cpu_freq_per_core': [{'current': 892.726, 'min': 800.0, 'max': 2801.0}, {'current': 881.254, 'min': 800.0, 'max': 2801.0}, {'current': 800.909, 'min': 800.0, 'max': 2801.0}, {'current': 2800.0, 'min': 800.0, 'max': 2801.0}, {'current': 2723.979, 'min': 800.0, 'max': 2801.0}, {'current': 808.818, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 1136.887, 'min': 800.0, 'max': 2801.0}, {'current': 800.266, 'min': 800.0, 'max': 2801.0}, {'current': 847.414, 'min': 800.0, 'max': 2801.0}, {'current': 799.089, 'min': 800.0, 'max': 2801.0}, {'current': 800.967, 'min': 800.0, 'max': 2801.0}, {'current': 800.096, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.637, 'min': 800.0, 'max': 2801.0}, {'current': 800.05, 'min': 800.0, 'max': 2801.0}, {'current': 799.972, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 849.676, 'min': 800.0, 'max': 2801.0}, {'current': 3300.0, 'min': 800.0, 'max': 2801.0}, {'current': 896.214, 'min': 800.0, 'max': 2801.0}, {'current': 900.105, 'min': 800.0, 'max': 2801.0}, {'current': 800.05, 'min': 800.0, 'max': 2801.0}, {'current': 802.545, 'min': 800.0, 'max': 2801.0}, {'current': 800.079, 'min': 800.0, 'max': 2801.0}, {'current': 800.987, 'min': 800.0, 'max': 2801.0}, {'current': 854.181, 'min': 800.0, 'max': 2801.0}, {'current': 1002.347, 'min': 800.0, 'max': 2801.0}, {'current': 892.301, 'min': 800.0, 'max': 2801.0}, {'current': 900.697, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 3338.254, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 801.483, 'min': 800.0, 'max': 2801.0}, {'current': 3398.956, 'min': 800.0, 'max': 2801.0}, {'current': 800.976, 'min': 800.0, 'max': 2801.0}, {'current': 800.031, 'min': 800.0, 'max': 2801.0}, {'current': 800.351, 'min': 800.0, 'max': 2801.0}, {'current': 835.02, 'min': 800.0, 'max': 2801.0}, {'current': 800.052, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 801.089, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 830.144, 'min': 800.0, 'max': 2801.0}, {'current': 800.832, 'min': 800.0, 'max': 2801.0}, {'current': 899.148, 'min': 800.0, 'max': 2801.0}, {'current': 891.422, 'min': 800.0, 'max': 2801.0}, {'current': 825.104, 'min': 800.0, 'max': 2801.0}, {'current': 845.134, 'min': 800.0, 'max': 2801.0}, {'current': 2794.226, 'min': 800.0, 'max': 2801.0}, {'current': 2786.543, 'min': 800.0, 'max': 2801.0}, {'current': 908.844, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 1158.425, 'min': 800.0, 'max': 2801.0}, {'current': 800.784, 'min': 800.0, 'max': 2801.0}, {'current': 856.332, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.925, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.456, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 798.963, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 3336.791, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 940.612, 'min': 800.0, 'max': 2801.0}, {'current': 799.961, 'min': 800.0, 'max': 2801.0}, {'current': 799.948, 'min': 800.0, 'max': 2801.0}, {'current': 800.08, 'min': 800.0, 'max': 2801.0}, {'current': 800.134, 'min': 800.0, 'max': 2801.0}, {'current': 849.07, 'min': 800.0, 'max': 2801.0}, {'current': 1148.291, 'min': 800.0, 'max': 2801.0}, {'current': 899.882, 'min': 800.0, 'max': 2801.0}, {'current': 901.086, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.06, 'min': 800.0, 'max': 2801.0}, {'current': 3356.997, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 808.785, 'min': 800.0, 'max': 2801.0}, {'current': 3301.482, 'min': 800.0, 'max': 2801.0}, {'current': 801.434, 'min': 800.0, 'max': 2801.0}, {'current': 801.181, 'min': 800.0, 'max': 2801.0}, {'current': 800.832, 'min': 800.0, 'max': 2801.0}, {'current': 852.197, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 801.049, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 828.96, 'min': 800.0, 'max': 2801.0}, {'current': 800.411, 'min': 800.0, 'max': 2801.0}, {'current': 875.963, 'min': 800.0, 'max': 2801.0}], 'disk': {'/': {'total': 5.0, 'used': 0.7394752502441406}}, 'gpu': 'NVIDIA A40', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 503.53131103515625}}
2024-08-27 08:41:51,369 INFO    HandlerThread:189668 [system_monitor.py:probe():224] Finished collecting system info
2024-08-27 08:41:51,370 INFO    HandlerThread:189668 [system_monitor.py:probe():227] Publishing system info
2024-08-27 08:41:51,370 DEBUG   HandlerThread:189668 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-08-27 08:41:51,375 DEBUG   HandlerThread:189668 [system_info.py:_save_pip():68] Saving pip packages done
2024-08-27 08:41:51,375 DEBUG   HandlerThread:189668 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-08-27 08:41:53,074 DEBUG   HandlerThread:189668 [system_info.py:_save_conda():87] Saving conda packages done
2024-08-27 08:41:53,097 INFO    HandlerThread:189668 [system_monitor.py:probe():229] Finished publishing system info
2024-08-27 08:41:56,150 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:41:56,152 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:01,154 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:01,156 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:06,158 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:06,160 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:11,162 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:11,164 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:16,166 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:16,168 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:21,171 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:21,173 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:26,175 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:26,177 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:31,179 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:31,181 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:36,183 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:36,185 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:41,187 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:41,188 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:46,191 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:46,192 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:51,194 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:51,196 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:42:51,264 DEBUG   SystemMonitor:189668 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-27 08:42:56,198 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:42:56,200 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:01,206 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:01,207 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:06,209 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:06,211 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:11,214 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:11,216 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:16,218 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:16,220 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:21,222 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:21,224 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:26,227 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:26,228 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:31,231 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:31,232 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:36,234 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:36,236 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:41,238 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:41,240 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:46,242 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:46,243 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:51,246 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:51,247 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:43:56,250 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:43:56,252 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:44:01,254 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:44:01,256 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
2024-08-27 08:44:06,258 DEBUG   HandlerThread:189668 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 08:44:06,259 DEBUG   SenderThread:189668 [sender.py:send_request():409] send_request: status_report
