2024-08-27 09:04:04,384 INFO    StreamThr :197333 [internal.py:wandb_internal():86] W&B internal server running at pid: 197333, started at: 2024-08-27 09:04:04.380141
2024-08-27 09:04:04,652 DEBUG   HandlerThread:197333 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-169-generic-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-08-27T09:04:04.591558', 'startedAt': '2024-08-27T09:04:04.341333', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'cllm/train_cllm_global.py', 'codePathLocal': 'cllm/train_cllm_global.py', 'codePath': 'cllm/train_cllm_global.py', 'git': {'remote': 'https://github.com/xxxbrem/gist-cllm.git', 'commit': '9f0f85661ab8dabbe6331f09a219c0198b4b373f'}, 'email': 'm2deng@ucsd.edu', 'root': '/workspace/minghang/gist-cllm', 'host': '3fb03820f8fc', 'username': 'root', 'executable': '/workspace/minghang/miniconda3/envs/cllm/bin/python', 'cpu_count': 48, 'cpu_count_logical': 96, 'cpu_freq': {'current': 1050.6279374999997, 'min': 800.0, 'max': 2801.0}, 'cpu_freq_per_core': [{'current': 860.553, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 893.559, 'min': 800.0, 'max': 2801.0}, {'current': 800.944, 'min': 800.0, 'max': 2801.0}, {'current': 800.941, 'min': 800.0, 'max': 2801.0}, {'current': 827.093, 'min': 800.0, 'max': 2801.0}, {'current': 800.216, 'min': 800.0, 'max': 2801.0}, {'current': 800.523, 'min': 800.0, 'max': 2801.0}, {'current': 933.363, 'min': 800.0, 'max': 2801.0}, {'current': 800.541, 'min': 800.0, 'max': 2801.0}, {'current': 800.098, 'min': 800.0, 'max': 2801.0}, {'current': 799.16, 'min': 800.0, 'max': 2801.0}, {'current': 800.812, 'min': 800.0, 'max': 2801.0}, {'current': 979.142, 'min': 800.0, 'max': 2801.0}, {'current': 800.261, 'min': 800.0, 'max': 2801.0}, {'current': 2800.0, 'min': 800.0, 'max': 2801.0}, {'current': 1065.06, 'min': 800.0, 'max': 2801.0}, {'current': 799.707, 'min': 800.0, 'max': 2801.0}, {'current': 800.082, 'min': 800.0, 'max': 2801.0}, {'current': 3334.828, 'min': 800.0, 'max': 2801.0}, {'current': 807.362, 'min': 800.0, 'max': 2801.0}, {'current': 800.604, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 3313.71, 'min': 800.0, 'max': 2801.0}, {'current': 891.645, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 3336.625, 'min': 800.0, 'max': 2801.0}, {'current': 800.304, 'min': 800.0, 'max': 2801.0}, {'current': 801.905, 'min': 800.0, 'max': 2801.0}, {'current': 895.24, 'min': 800.0, 'max': 2801.0}, {'current': 799.938, 'min': 800.0, 'max': 2801.0}, {'current': 800.09, 'min': 800.0, 'max': 2801.0}, {'current': 800.999, 'min': 800.0, 'max': 2801.0}, {'current': 800.069, 'min': 800.0, 'max': 2801.0}, {'current': 800.624, 'min': 800.0, 'max': 2801.0}, {'current': 853.734, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.2, 'min': 800.0, 'max': 2801.0}, {'current': 800.079, 'min': 800.0, 'max': 2801.0}, {'current': 873.508, 'min': 800.0, 'max': 2801.0}, {'current': 800.248, 'min': 800.0, 'max': 2801.0}, {'current': 799.959, 'min': 800.0, 'max': 2801.0}, {'current': 800.43, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 877.841, 'min': 800.0, 'max': 2801.0}, {'current': 856.951, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 860.208, 'min': 800.0, 'max': 2801.0}, {'current': 800.771, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 819.455, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.777, 'min': 800.0, 'max': 2801.0}, {'current': 902.876, 'min': 800.0, 'max': 2801.0}, {'current': 800.163, 'min': 800.0, 'max': 2801.0}, {'current': 800.454, 'min': 800.0, 'max': 2801.0}, {'current': 870.2, 'min': 800.0, 'max': 2801.0}, {'current': 800.803, 'min': 800.0, 'max': 2801.0}, {'current': 807.658, 'min': 800.0, 'max': 2801.0}, {'current': 800.759, 'min': 800.0, 'max': 2801.0}, {'current': 2799.998, 'min': 800.0, 'max': 2801.0}, {'current': 806.342, 'min': 800.0, 'max': 2801.0}, {'current': 800.053, 'min': 800.0, 'max': 2801.0}, {'current': 801.04, 'min': 800.0, 'max': 2801.0}, {'current': 3300.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.066, 'min': 800.0, 'max': 2801.0}, {'current': 800.764, 'min': 800.0, 'max': 2801.0}, {'current': 800.015, 'min': 800.0, 'max': 2801.0}, {'current': 800.135, 'min': 800.0, 'max': 2801.0}, {'current': 3333.065, 'min': 800.0, 'max': 2801.0}, {'current': 900.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.022, 'min': 800.0, 'max': 2801.0}, {'current': 3313.326, 'min': 800.0, 'max': 2801.0}, {'current': 800.343, 'min': 800.0, 'max': 2801.0}, {'current': 800.63, 'min': 800.0, 'max': 2801.0}, {'current': 866.139, 'min': 800.0, 'max': 2801.0}, {'current': 799.962, 'min': 800.0, 'max': 2801.0}, {'current': 799.913, 'min': 800.0, 'max': 2801.0}, {'current': 800.128, 'min': 800.0, 'max': 2801.0}, {'current': 799.975, 'min': 800.0, 'max': 2801.0}, {'current': 800.031, 'min': 800.0, 'max': 2801.0}, {'current': 799.061, 'min': 800.0, 'max': 2801.0}, {'current': 799.929, 'min': 800.0, 'max': 2801.0}, {'current': 799.052, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 897.51, 'min': 800.0, 'max': 2801.0}, {'current': 800.066, 'min': 800.0, 'max': 2801.0}, {'current': 800.967, 'min': 800.0, 'max': 2801.0}, {'current': 799.746, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 800.0, 'min': 800.0, 'max': 2801.0}, {'current': 863.163, 'min': 800.0, 'max': 2801.0}], 'disk': {'/': {'total': 5.0, 'used': 0.7397727966308594}}, 'gpu': 'NVIDIA A40', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 503.53131103515625}}
2024-08-27 09:04:04,653 INFO    HandlerThread:197333 [system_monitor.py:probe():224] Finished collecting system info
2024-08-27 09:04:04,653 INFO    HandlerThread:197333 [system_monitor.py:probe():227] Publishing system info
2024-08-27 09:04:04,654 DEBUG   HandlerThread:197333 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-08-27 09:04:04,660 DEBUG   HandlerThread:197333 [system_info.py:_save_pip():68] Saving pip packages done
2024-08-27 09:04:04,660 DEBUG   HandlerThread:197333 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-08-27 09:04:07,321 DEBUG   HandlerThread:197333 [system_info.py:_save_conda():87] Saving conda packages done
2024-08-27 09:04:07,345 INFO    HandlerThread:197333 [system_monitor.py:probe():229] Finished publishing system info
2024-08-27 09:04:09,433 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:09,435 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:14,437 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:14,439 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:19,441 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:19,443 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:24,446 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:24,447 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:29,449 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:29,450 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:34,452 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:34,454 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:39,456 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:39,458 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:44,460 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:44,461 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:49,463 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:49,465 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:54,467 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:54,468 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:04:59,471 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:04:59,472 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:05:04,474 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:05:04,476 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:05:04,538 DEBUG   SystemMonitor:197333 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-27 09:05:09,478 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:05:09,479 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:05:14,482 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:05:14,483 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:05:19,485 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:05:19,487 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:05:24,489 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:05:24,490 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:05:29,492 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:05:29,494 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:05:34,496 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:05:34,498 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
2024-08-27 09:05:39,500 DEBUG   HandlerThread:197333 [handler.py:handle_request():146] handle_request: status_report
2024-08-27 09:05:39,505 DEBUG   SenderThread:197333 [sender.py:send_request():409] send_request: status_report
